id,sesso,eta,mese,peso,kcal,pesoStimato
139,0,48,18,109.22145,2059,2
139,0,48,19,111.91208,4298,17
139,0,48,20,110.89765,2363,5
139,0,48,21,112.65178,4186,16
139,0,48,22,111.7287,2052,8
139,0,48,23,112.85248,2450,7
139,0,48,24,114.11452,1978,0
139,0,48,25,117.30966,3489,13
139,0,48,26,117.08381,2039,5
139,0,48,27,118.92147,2886,10
139,0,48,28,119.66818,3394,13
139,0,48,29,119.62929,3527,13
139,0,48,30,119.4036,3258,12
139,0,48,31,119.46438,2594,10
139,0,48,32,120.027985,3301,12
139,0,48,33,120.057976,2068,8
139,0,48,34,121.28235,3085,11
139,0,48,35,121.716705,3159,12
139,0,48,36,121.84396,3899,15
140,1,45,1,89.0,2069,2
140,1,45,2,91.57371,2260,4
140,1,45,3,93.615746,3222,13
140,1,45,4,93.615746,2739,10
140,1,45,5,94.14477,2004,8
140,1,45,6,95.370316,3547,13
140,1,45,7,95.123344,2179,3
140,1,45,8,97.58319,2308,6
140,1,45,9,99.297226,2465,7
140,1,45,10,100.700874,3927,15
140,1,45,11,100.12028,3346,13
140,1,45,12,100.12028,3179,12
140,1,45,13,100.22534,3282,12
140,1,45,14,100.30578,3316,12
140,1,45,15,100.34559,2211,8
140,1,45,16,101.37589,2461,8
140,1,45,17,102.48398,3256,12
140,1,45,18,102.691284,2411,6
140,1,45,19,104.3238,2570,6
140,1,45,20,105.98917,2766,11
140,1,45,21,106.48881,3017,11
140,1,45,22,106.93627,4378,15
140,1,45,23,106.3175,3257,12
140,1,45,24,106.50816,3744,13
140,1,45,25,106.36019,2945,10
140,1,45,26,106.888885,4482,17
140,1,45,27,105.7655,2797,9
140,1,45,28,106.70365,3402,12
140,1,45,29,106.80506,2466,9
140,1,45,30,107.621765,3244,12
140,1,45,31,107.84741,3179,11
140,1,45,32,108.14373,2939,11
140,1,45,33,108.52413,3156,11
140,1,45,34,108.856834,3196,11
140,1,45,35,109.351204,2184,0
140,1,45,36,112.4121,3473,12
141,1,36,1,75.0,1922,9
141,1,36,2,75.98439,2137,10
141,1,36,3,76.68631,3973,16
141,1,36,4,75.87609,1905,4
141,1,36,5,77.93383,1989,3
141,1,36,6,80.284256,2375,9
141,1,36,7,81.28299,2211,10
141,1,36,8,81.98493,2551,9
141,1,36,9,82.866936,2747,11
141,1,36,10,83.162895,2751,11
141,1,36,11,83.65726,3518,15
141,1,36,12,82.96794,3139,13
141,1,36,13,82.815025,3198,13
141,1,36,14,82.64523,2351,10
141,1,36,15,83.2084,2510,9
141,1,36,16,84.02752,3526,15
141,1,36,17,83.47619,1909,8
141,1,36,18,84.649574,2929,12
141,1,36,19,84.857834,2536,10
141,1,36,20,85.471794,3097,13
141,1,36,21,85.433044,4261,16
141,1,36,22,84.59169,1861,7
141,1,36,23,85.8695,3720,16
141,1,36,24,85.00256,2263,10
141,1,36,25,85.70517,3778,15
141,1,36,26,85.144554,2878,11
141,1,36,27,85.398895,2668,11
141,1,36,28,85.84642,2029,4
141,1,36,29,87.90655,2615,9
141,1,36,30,88.85875,2162,7
141,1,36,31,90.20473,3094,12
141,1,36,32,90.265816,4136,14
141,1,36,33,89.79289,2992,11
141,1,36,34,90.05526,2208,7
141,1,36,35,91.34058,3687,14
141,1,36,36,90.92724,3108,12
142,1,32,1,74.0,3304,15
142,1,32,2,73.44915,3036,13
142,1,32,3,73.31872,2695,12
142,1,32,4,73.423355,3206,14
142,1,32,5,72.96422,3168,15
142,1,32,6,72.429184,2538,11
142,1,32,7,72.872055,1725,7
142,1,32,8,74.149734,3821,18
142,1,32,9,72.881744,1754,0
142,1,32,10,75.94332,1905,4
142,1,32,11,78.00317,2925,13
142,1,32,12,78.00317,2019,9
142,1,32,13,78.90064,2795,12
142,1,32,14,79.00583,2768,12
142,1,32,15,79.132996,4036,16
142,1,32,16,78.322784,2580,11
142,1,32,17,78.73093,2851,12
142,1,32,18,78.823524,2294,10
142,1,32,19,79.3876,2037,9
142,1,32,20,80.285,2850,12
142,1,32,21,80.450615,2438,11
142,1,32,22,80.88868,2712,11
142,1,32,23,81.38278,3377,13
142,1,32,24,81.15299,2956,12
142,1,32,25,81.20204,2867,12
142,1,32,26,81.32656,3495,14
142,1,32,27,81.03643,2864,12
142,1,32,28,81.20263,1852,0
142,1,32,29,84.26418,3531,14
142,1,32,30,83.98834,2827,11
142,1,32,31,84.28831,2893,12
142,1,32,32,84.49847,3292,13
142,1,32,33,84.27702,2953,12
142,1,32,34,84.43111,1920,3
142,1,32,35,86.77902,3648,14
142,1,32,36,86.321785,2683,11
143,1,41,1,66.0,1727,6
143,1,41,2,67.685005,2484,11
143,1,41,3,68.07953,1916,4
143,1,41,4,70.219406,3832,17
143,1,41,5,69.11816,2178,9
143,1,41,6,69.9143,2162,7
143,1,41,7,71.322716,2435,10
143,1,41,8,71.91902,1939,5
143,1,41,9,73.71376,2531,11
143,1,41,10,74.20685,2483,11
143,1,41,11,74.504875,2115,5
143,1,41,12,76.261375,2112,10
143,1,41,13,77.000015,1860,1
143,1,41,14,79.811844,2397,10
143,1,41,15,80.51522,2111,6
143,1,41,16,82.14857,1983,2
143,1,41,17,84.722946,2901,12
143,1,41,18,84.827736,2719,11
143,1,41,19,85.32204,2850,12
143,1,41,20,85.5473,2671,11
143,1,41,21,85.99432,1970,1
143,1,41,22,88.80397,2724,11
143,1,41,23,89.10206,3355,14
143,1,41,24,88.84096,3694,14
143,1,41,25,88.53614,1969,3
143,1,41,26,90.88454,2695,10
143,1,41,27,91.58955,2642,11
143,1,41,28,91.999084,3064,12
143,1,41,29,92.12343,4439,15
143,1,41,30,91.56249,3120,12
143,1,41,31,91.602875,4107,14
143,1,41,32,91.1534,2096,6
143,1,41,33,92.69777,2020,5
143,1,41,34,94.45767,3561,14
143,1,41,35,94.185555,3459,13
143,1,41,36,93.98955,3681,14
144,0,44,1,69.0,3459,15
144,0,44,2,68.47095,2687,13
144,0,44,3,68.30124,2432,12
144,0,44,4,68.42583,1800,8
144,0,44,5,69.650826,2171,11
144,0,44,6,70.00366,2406,12
144,0,44,7,70.130844,3021,16
144,0,44,8,69.36951,1683,8
144,0,44,9,70.39862,1745,7
144,0,44,10,71.808365,2329,10
144,0,44,11,72.36225,2803,14
144,0,44,12,71.993004,2047,8
144,0,44,13,73.05407,3179,15
144,0,44,14,72.513336,2779,13
144,0,44,15,72.31794,1609,0
144,0,44,16,75.38196,2114,10
144,0,44,17,76.13125,2680,13
144,0,44,18,76.10214,2230,10
144,0,44,19,76.67255,1917,6
144,0,44,20,78.22706,2419,11
144,0,44,21,78.67022,3177,15
144,0,44,22,78.06084,3140,15
144,0,44,23,77.334724,3234,15
144,0,44,24,76.814316,2239,10
144,0,44,25,77.38511,2113,9
144,0,44,26,78.18161,1773,8
144,0,44,27,79.2115,2783,13
144,0,44,28,79.12418,2673,12
144,0,44,29,79.16459,2620,12
144,0,44,30,79.25734,1973,5
144,0,44,31,81.10478,2731,13
144,0,44,32,81.10478,3277,14
144,0,44,33,80.604935,2615,12
144,0,44,34,80.728836,2698,12
144,0,44,35,80.74885,2427,10
144,0,44,36,81.36484,3008,14
145,1,55,1,86.0,2093,9
145,1,55,2,86.94028,2786,12
145,1,55,3,87.1621,1984,4
145,1,55,4,89.41009,2546,8
145,1,55,5,90.58055,4303,17
145,1,55,6,89.52175,4212,18
145,1,55,7,88.253944,2871,11
145,1,55,8,88.60086,4283,18
145,1,55,9,87.25134,4124,14
145,1,55,10,86.755226,2906,11
145,1,55,11,87.07353,2045,2
145,1,55,12,89.6481,2801,10
145,1,55,13,90.26574,4326,15
145,1,55,14,89.725746,2802,12
145,1,55,15,89.97271,2302,10
145,1,55,16,90.71207,3990,17
145,1,55,17,89.68074,3178,13
145,1,55,18,89.651474,3053,12
145,1,55,19,89.71305,2267,6
145,1,55,20,91.267525,3399,13
145,1,55,21,91.07159,2413,9
145,1,55,22,92.017715,2139,3
145,1,55,23,94.47915,3012,11
145,1,55,24,94.85432,2305,6
145,1,55,25,96.48729,3245,12
145,1,55,26,96.51688,2425,5
145,1,55,27,98.273575,4006,16
145,1,55,28,97.40613,2076,1
145,1,55,29,100.33965,2848,11
145,1,55,30,100.692184,3257,12
145,1,55,31,100.75359,3492,13
145,1,55,32,100.56173,2717,8
145,1,55,33,101.73398,3039,10
145,1,55,34,102.28844,3320,12
145,1,55,35,102.38934,2915,11
145,1,55,36,102.714554,4617,17
146,1,24,1,108.0,3021,7
146,1,24,2,109.32738,2507,6
146,1,24,3,110.94166,3547,11
146,1,24,4,111.237686,3241,11
146,1,24,5,111.64682,5089,14
146,1,24,6,111.18543,2694,5
146,1,24,7,112.98053,5487,18
146,1,24,8,111.578125,3209,11
146,1,24,9,112.01689,3728,11
146,1,24,10,112.27977,3891,12
146,1,24,11,112.32989,3618,12
146,1,24,12,112.50346,4880,15
146,1,24,13,111.923134,2549,6
146,1,24,14,113.53789,3170,11
146,1,24,15,114.037575,3339,9
146,1,24,16,114.79828,3795,12
146,1,24,17,114.90315,2438,2
146,1,24,18,117.45934,5318,17
146,1,24,19,116.276566,5199,14
146,1,24,20,115.82725,2532,5
146,1,24,21,117.589096,4470,14
146,1,24,22,117.31661,4097,13
146,1,24,23,117.29709,3651,10
146,1,24,24,117.85173,2524,5
146,1,24,25,119.68929,3787,11
146,1,24,26,119.94992,2680,2
146,1,24,27,122.64208,4107,12
146,1,24,28,122.72292,5826,16
146,1,24,29,121.88152,2878,4
146,1,24,30,124.12788,3679,10
146,1,24,31,124.72478,4327,13
146,1,24,32,124.68595,3988,11
146,1,24,33,124.94071,5310,16
146,1,24,34,124.14071,3890,11
146,1,24,35,124.401375,4235,13
146,1,24,36,124.401375,5886,18
147,1,36,1,93.0,3050,11
147,1,36,2,93.2623,2733,10
147,1,36,3,93.96775,2164,5
147,1,36,4,95.936325,2940,10
147,1,36,5,96.490746,3245,12
147,1,36,6,96.52033,4423,17
147,1,36,7,95.48393,2509,10
147,1,36,8,96.080986,2714,8
147,1,36,9,97.10346,2960,11
147,1,36,10,97.54671,3232,12
147,1,36,11,97.62715,3101,12
147,1,36,12,97.7542,2245,5
147,1,36,13,99.63572,4071,16
147,1,36,14,98.73422,2788,11
147,1,36,15,99.11514,3261,12
147,1,36,16,99.1961,3029,12
147,1,36,17,99.393524,4231,15
147,1,36,18,98.75609,4482,17
147,1,36,19,97.71905,4587,15
147,1,36,20,97.1579,2007,2
147,1,36,21,99.71295,3172,11
147,1,36,22,99.97462,2341,4
147,1,36,23,102.11473,4196,16
147,1,36,24,101.14714,2457,5
147,1,36,25,102.99492,4556,16
147,1,36,26,102.23373,2371,7
147,1,36,27,103.518,2797,11
147,1,36,28,103.95632,2941,10
147,1,36,29,104.60644,2642,7
147,1,36,30,106.099625,4669,15
147,1,36,31,105.581314,2105,2
147,1,36,32,108.13713,4197,14
147,1,36,33,107.63749,2687,9
147,1,36,34,108.53291,3261,11
147,1,36,35,108.90856,3653,13
147,1,36,36,108.83191,2388,3
148,0,55,1,89.0,3338,14
148,0,55,2,88.56411,2819,12
148,0,55,3,88.59391,3359,14
148,0,55,4,88.289055,3097,14
148,0,55,5,87.877365,2892,13
148,0,55,6,87.78055,3230,14
148,0,55,7,87.290146,2488,10
148,0,55,8,87.97141,2497,11
148,0,55,9,88.379906,1764,5
148,0,55,10,90.21664,2384,11
148,0,55,11,90.62603,2678,12
148,0,55,12,90.8512,1874,8
148,0,55,13,91.92697,3246,15
148,0,55,14,91.39246,2284,10
148,0,55,15,91.92311,2899,13
148,0,55,16,91.92311,3130,13
148,0,55,17,91.775505,2896,13
148,0,55,18,91.775505,2028,7
148,0,55,19,93.05953,2071,9
148,0,55,20,93.875565,1992,5
148,0,55,21,95.75709,2840,12
148,0,55,22,95.92329,3701,14
148,0,55,23,95.52339,3781,15
148,0,55,24,94.86722,2797,12
148,0,55,25,94.97233,3977,17
148,0,55,26,93.93536,2755,12
148,0,55,27,94.12592,3988,17
148,0,55,28,93.06775,3061,13
148,0,55,29,92.97301,3119,13
148,0,55,30,92.84219,2768,11
148,0,55,31,93.10412,2713,12
148,0,55,32,93.25451,2365,10
148,0,55,33,93.95726,2930,13
148,0,55,34,93.95726,2755,11
148,0,55,35,94.274864,3287,14
148,0,55,36,93.9536,2022,9
149,1,29,1,61.0,2063,10
149,1,29,2,61.56326,2658,13
149,1,29,3,61.56326,1648,0
149,1,29,4,64.62758,2052,9
149,1,29,5,65.626114,2457,11
149,1,29,6,66.1194,3797,15
149,1,29,7,65.5795,2622,12
149,1,29,8,65.684,2623,12
149,1,29,9,65.841835,2683,12
149,1,29,10,65.99465,1966,9
149,1,29,11,66.81154,2232,8
149,1,29,12,68.059296,2370,11
149,1,29,13,68.43989,2293,8
149,1,29,14,69.61084,3975,15
149,1,29,15,69.049835,2619,12
149,1,29,16,69.22318,2480,11
149,1,29,17,69.52157,2829,12
149,1,29,18,69.54137,3658,17
149,1,29,19,68.447876,3538,14
149,1,29,20,68.04822,3272,14
149,1,29,21,67.772545,2392,9
149,1,29,22,68.654655,2468,10
149,1,29,23,69.25109,1882,6
149,1,29,24,70.79572,2774,12
149,1,29,25,70.92009,3298,14
149,1,29,26,70.55168,3055,14
149,1,29,27,70.27017,3278,13
149,1,29,28,70.0249,2009,9
149,1,29,29,70.88204,2719,12
149,1,29,30,71.07292,2636,11
149,1,29,31,71.56609,2008,4
149,1,29,32,73.809616,2639,12
149,1,29,33,74.05668,2140,6
149,1,29,34,75.60995,2198,7
149,1,29,35,77.087654,2651,11
149,1,29,36,77.386406,3666,16
150,0,25,1,65.0,2867,14
150,0,25,2,64.60377,2573,13
150,0,25,3,64.60377,2007,10
150,0,25,4,65.16779,1605,8
150,0,25,5,66.392715,2542,12
150,0,25,6,66.48477,2046,8
150,0,25,7,67.61087,2280,10
150,0,25,8,68.26175,2509,12
150,0,25,9,68.453064,3021,14
150,0,25,10,68.108475,2372,11
150,0,25,11,68.60257,3078,14
150,0,25,12,68.21173,2534,11
150,0,25,13,68.47416,2380,11
150,0,25,14,68.84475,1745,2
150,0,25,15,71.53529,2121,10
150,0,25,16,72.13218,1995,6
150,0,25,17,73.686066,2080,10
150,0,25,18,74.387985,2688,12
150,0,25,19,74.4929,1983,6
150,0,25,20,76.20545,2819,12
150,0,25,21,76.28633,2706,11
150,0,25,22,76.60414,3551,15
150,0,25,23,76.043175,2557,11
150,0,25,24,76.53594,2568,10
150,0,25,25,77.15315,2321,10
150,0,25,26,77.90283,2513,11
150,0,25,27,78.22755,3368,15
150,0,25,28,77.57582,2505,11
150,0,25,29,77.90077,3651,16
150,0,25,30,77.10099,3857,16
150,0,25,31,76.108505,2760,12
150,0,25,32,76.19112,2503,11
150,0,25,33,76.48916,3460,14
150,0,25,34,76.15621,1927,9
150,0,25,35,77.14012,2553,11
150,0,25,36,77.41274,1833,3
151,1,23,1,107.0,4025,14
151,1,23,2,106.71801,2465,8
151,1,23,3,107.79387,3322,10
151,1,23,4,108.3911,2837,7
151,1,23,5,109.795395,3752,12
151,1,23,6,109.94998,3949,13
151,1,23,7,109.91099,3136,10
151,1,23,8,110.61411,2762,9
151,1,23,9,111.43019,5159,17
151,1,23,10,110.21872,2677,7
151,1,23,11,111.56575,4968,15
151,1,23,12,110.92807,3429,11
151,1,23,13,111.200455,3786,12
151,1,23,14,111.26226,3281,11
151,1,23,15,111.64263,3210,9
151,1,23,16,112.51989,3700,12
151,1,23,17,112.71124,3232,9
151,1,23,18,113.588715,3607,11
151,1,23,19,113.983505,3934,12
151,1,23,20,114.02316,4570,14
151,1,23,21,113.76233,3572,11
151,1,23,22,114.20578,3263,11
151,1,23,23,114.64464,4229,13
151,1,23,24,114.4751,4064,13
151,1,23,25,114.43622,3905,12
151,1,23,26,114.53737,3469,11
151,1,23,27,114.98534,2479,5
151,1,23,28,116.82358,4407,14
151,1,23,29,116.411736,3389,9
151,1,23,30,117.17302,4701,14
151,1,23,31,116.75949,2669,2
151,1,23,32,119.33349,2916,6
151,1,23,33,120.96723,5475,14
151,1,23,34,120.48248,3764,12
151,1,23,35,120.680145,3438,9
151,1,23,36,121.49806,3497,10
152,0,26,1,70.0,2362,10
152,0,26,2,70.74513,1804,8
152,0,26,3,71.77506,2787,13
152,0,26,4,71.755684,3532,16
152,0,26,5,70.88139,3311,14
152,0,26,6,70.53467,2128,7
152,0,26,7,71.94444,2710,12
152,0,26,8,72.04592,2243,11
152,0,26,9,72.514046,2113,9
152,0,26,10,73.46104,3281,15
152,0,26,11,72.73565,3343,14
152,0,26,12,72.40241,2832,13
152,0,26,13,72.34415,2304,10
152,0,26,14,72.95743,3293,16
152,0,26,15,72.195206,2716,12
152,0,26,16,72.27621,2553,11
152,0,26,17,72.62247,2756,12
152,0,26,18,72.651855,2949,13
152,0,26,19,72.539276,2363,10
152,0,26,20,73.245155,2212,9
152,0,26,21,74.04127,2651,12
152,0,26,22,74.23251,2599,11
152,0,26,23,74.493385,2663,12
152,0,26,24,74.68377,2327,11
152,0,26,25,75.1221,1766,5
152,0,26,26,76.96015,2665,11
152,0,26,27,77.22019,2004,9
152,0,26,28,78.1174,2780,12
152,0,26,29,78.32748,2287,10
152,0,26,30,78.89153,1887,8
152,0,26,31,80.01501,2441,10
152,0,26,32,80.67252,3352,13
152,0,26,33,80.45832,2421,10
152,0,26,34,81.16092,2255,10
152,0,26,35,81.826996,1996,4
152,0,26,36,83.88511,2893,12
153,1,41,1,67.0,2010,10
153,1,41,2,67.702484,1665,5
153,1,41,3,69.6196,2075,10
153,1,41,4,70.28562,2390,11
153,1,41,5,70.610306,2033,8
153,1,41,6,71.71852,2777,12
153,1,41,7,71.74877,3142,14
153,1,41,8,71.32102,2547,12
153,1,41,9,71.51812,2438,11
153,1,41,10,71.81673,2583,12
153,1,41,11,71.990166,2811,13
153,1,41,12,71.990166,1743,0
153,1,41,13,75.05385,2066,5
153,1,41,14,76.997215,3690,14
153,1,41,15,76.57228,2377,9
153,1,41,16,77.44901,2361,9
153,1,41,17,78.3859,2258,8
153,1,41,18,79.57988,1833,0
153,1,41,19,82.640434,2079,4
153,1,41,20,84.8867,2109,9
153,1,41,21,85.78476,1875,5
153,1,41,22,87.70156,2830,11
153,1,41,23,88.194496,3088,12
153,1,41,24,88.23465,3712,16
153,1,41,25,87.43723,2887,11
153,1,41,26,87.81306,2615,9
153,1,41,27,88.57329,2345,10
153,1,41,28,89.23939,2229,6
153,1,41,29,90.872406,4342,15
153,1,41,30,90.332565,2718,10
153,1,41,31,90.98305,3077,12
153,1,41,32,91.07567,4030,16
153,1,41,33,90.22604,2464,7
153,1,41,34,91.63432,2197,9
153,1,41,35,92.53282,3297,13
153,1,41,36,92.47459,1984,8
154,1,57,1,69.0,3800,17
154,1,57,2,67.89895,2324,11
154,1,57,3,68.25093,2000,8
154,1,57,4,69.35943,3561,16
154,1,57,5,68.46081,1756,1
154,1,57,6,71.27117,1874,7
154,1,57,7,72.74876,2402,9
154,1,57,8,73.62927,2786,12
154,1,57,9,73.70967,3070,13
154,1,57,10,73.56179,2017,8
154,1,57,11,74.78589,3923,15
154,1,57,12,74.245995,3767,14
154,1,57,13,73.76126,3156,14
154,1,57,14,73.36582,2724,12
154,1,57,15,73.573235,2103,5
154,1,57,16,75.32787,2817,12
154,1,57,17,75.42905,2733,11
154,1,57,18,75.69067,3341,14
154,1,57,19,75.4153,3968,15
154,1,57,20,74.8649,2636,12
154,1,57,21,75.03865,2152,10
154,1,57,22,75.70501,2881,13
154,1,57,23,75.70501,2680,11
154,1,57,24,76.00501,2223,8
154,1,57,25,77.19979,1892,4
154,1,57,26,79.35201,1801,5
154,1,57,27,81.26762,2510,11
154,1,57,28,81.6477,2246,7
154,1,57,29,82.97984,2507,11
154,1,57,30,83.3891,2573,10
154,1,57,31,83.91844,3220,13
154,1,57,32,83.8054,4006,16
154,1,57,33,82.83585,2052,9
154,1,57,34,83.7764,3065,13
154,1,57,35,83.74703,3944,14
154,1,57,36,83.28557,4144,18
155,1,43,1,101.0,2152,4
155,1,43,2,103.24907,2248,2
155,1,43,3,105.822464,2246,2
155,1,43,4,108.51169,4661,15
155,1,43,5,107.76764,3212,11
155,1,43,6,108.02822,2378,9
155,1,43,7,108.968506,4076,15
155,1,43,8,108.416985,2208,8
155,1,43,9,109.5909,3491,12
155,1,43,10,109.64102,4161,15
155,1,43,11,109.031555,4710,17
155,1,43,12,108.01669,3950,13
155,1,43,13,107.78682,2689,7
155,1,43,14,109.27994,3309,11
155,1,43,15,109.535,2926,9
155,1,43,16,110.35387,2301,2
155,1,43,17,113.04617,3126,10
155,1,43,18,113.791534,4182,15
155,1,43,19,113.2406,3272,11
155,1,43,20,113.734184,2668,7
155,1,43,21,115.138985,2651,8
155,1,43,22,116.248,5077,15
155,1,43,23,115.68704,2404,4
155,1,43,24,117.74694,3534,12
155,1,43,25,117.95492,3022,9
155,1,43,26,118.83248,2999,11
155,1,43,27,119.30131,2710,7
155,1,43,28,120.7788,3029,11
155,1,43,29,121.247604,3186,10
155,1,43,30,121.776794,3157,9
155,1,43,31,122.53828,3659,12
155,1,43,32,122.661804,3624,12
155,1,43,33,122.74514,4757,16
155,1,43,34,121.92025,3985,13
155,1,43,35,121.75086,2443,8
155,1,43,36,122.82659,2456,2
156,1,31,1,103.0,2415,8
156,1,31,2,104.224846,2295,3
156,1,31,3,106.68454,3783,13
156,1,31,4,106.51959,2254,4
156,1,31,5,108.67221,2246,4
156,1,31,6,110.91976,2770,8
156,1,31,7,112.04756,4001,14
156,1,31,8,111.72664,2997,9
156,1,31,9,112.4874,2973,11
156,1,31,10,112.89641,4773,15
156,1,31,11,112.15222,4647,17
156,1,31,12,110.99879,4370,15
156,1,31,13,110.43792,2303,2
156,1,31,14,113.12789,3558,12
156,1,31,15,113.14757,2804,8
156,1,31,16,114.27453,3615,13
156,1,31,17,114.27453,2820,8
156,1,31,18,115.40219,3418,12
156,1,31,19,115.59353,4258,15
156,1,31,20,114.867836,3228,12
156,1,31,21,115.114426,3523,12
156,1,31,22,115.175735,3560,12
156,1,31,23,115.23641,3125,11
156,1,31,24,115.72409,3279,11
156,1,31,25,116.16813,3250,11
156,1,31,26,116.538284,2963,9
156,1,31,27,117.476524,2721,7
156,1,31,28,118.88042,2926,7
156,1,31,29,120.20817,2573,7
156,1,31,30,121.55485,2966,7
156,1,31,31,122.88324,5139,18
156,1,31,32,121.56003,3679,12
156,1,31,33,121.6008,3454,11
156,1,31,34,121.86137,2669,6
156,1,31,35,123.494934,3146,11
156,1,31,36,123.90434,2545,5
157,0,30,1,64.0,3008,14
157,0,30,2,63.63963,2461,13
157,0,30,3,63.63963,2363,12
157,0,30,4,63.764046,2807,15
157,0,30,5,63.15129,2943,16
157,0,30,6,62.318806,1904,8
157,0,30,7,63.444855,1893,9
157,0,30,8,64.340256,1755,6
157,0,30,9,65.97217,2223,12
157,0,30,10,66.21868,1851,7
157,0,30,11,67.62333,2220,10
157,0,30,12,68.30351,1799,8
157,0,30,13,69.52753,1685,4
157,0,30,14,71.585686,3436,17
157,0,30,15,70.34587,2436,12
157,0,30,16,70.45096,2105,8
157,0,30,17,71.54597,1602,0
157,0,30,18,74.607765,2525,12
157,0,30,19,74.81569,2503,11
157,0,30,20,75.07738,1610,0
157,0,30,21,78.26992,1720,8
157,0,30,22,79.39434,3191,14
157,0,30,23,78.93743,3264,16
157,0,30,24,78.0704,2228,8
157,0,30,25,79.093735,3294,16
157,0,30,26,78.19209,2633,12
157,0,30,27,78.272606,2204,9
157,0,30,28,79.14919,2107,10
157,0,30,29,79.71303,3495,17
157,0,30,30,78.59,2612,12
157,0,30,31,78.74313,3611,18
157,0,30,32,77.474785,2755,13
157,0,30,33,77.38767,2727,13
157,0,30,34,77.3488,2406,12
157,0,30,35,77.57075,2115,10
157,0,30,36,78.10124,2605,12
158,1,58,1,106.0,3458,13
158,1,58,2,106.0,3147,11
158,1,58,3,106.29647,3947,14
158,1,58,4,105.80597,2384,9
158,1,58,5,106.70362,2465,8
158,1,58,6,107.92796,3494,13
158,1,58,7,107.92796,3040,10
158,1,58,8,108.674675,4069,15
158,1,58,9,107.98531,2307,6
158,1,58,10,109.530174,3173,12
158,1,58,11,109.752045,4693,17
158,1,58,12,108.5119,3190,11
158,1,58,13,108.80814,3371,12
158,1,58,14,108.974266,3374,12
158,1,58,15,109.05725,2427,9
158,1,58,16,109.95466,3921,13
158,1,58,17,109.75675,3388,12
158,1,58,18,109.923225,3991,13
158,1,58,19,109.69321,3387,12
158,1,58,20,109.8181,2189,3
158,1,58,21,112.26853,2433,9
158,1,58,22,113.20893,3524,12
158,1,58,23,113.30967,2806,10
158,1,58,24,113.87346,3247,11
158,1,58,25,114.31695,3038,9
158,1,58,26,115.07797,3449,11
158,1,58,27,115.34037,3345,12
158,1,58,28,115.51376,3021,10
158,1,58,29,116.127464,3176,11
158,1,58,30,116.575195,3440,11
158,1,58,31,116.89351,3774,13
158,1,58,32,116.777985,3772,13
158,1,58,33,116.6335,3624,12
158,1,58,34,116.653366,3185,10
158,1,58,35,117.24991,2865,8
158,1,58,36,118.37661,2401,4
159,1,54,1,66.0,2671,12
159,1,54,2,66.04867,3615,16
159,1,54,3,65.287674,1718,1
159,1,54,4,68.09617,2464,11
159,1,54,5,68.53935,2389,10
159,1,54,6,69.28443,1711,0
159,1,54,7,72.34697,2339,8
159,1,54,8,73.368774,1958,9
159,1,54,9,74.26663,1970,4
159,1,54,10,76.510284,3505,15
159,1,54,11,75.81642,2624,12
159,1,54,12,76.01383,1819,1
159,1,54,13,78.94951,1913,2
159,1,54,14,81.64162,2515,11
159,1,54,15,82.02253,2971,12
159,1,54,16,82.06292,2522,10
159,1,54,17,82.633896,3585,14
159,1,54,18,82.155235,2884,12
159,1,54,19,82.23846,2285,10
159,1,54,20,82.86953,2747,12
159,1,54,21,83.06683,2719,11
159,1,54,22,83.40005,2514,10
159,1,54,23,84.01341,2553,9
159,1,54,24,84.96523,2996,12
159,1,54,25,85.02631,2478,9
159,1,54,26,85.964165,2861,11
159,1,54,27,86.264755,1973,8
159,1,54,28,87.38893,4190,18
159,1,54,29,86.09299,2618,9
159,1,54,30,86.97343,4272,16
159,1,54,31,86.14758,2403,7
159,1,54,32,87.55624,3293,13
159,1,54,33,87.44327,2453,9
159,1,54,34,88.24066,3058,12
159,1,54,35,88.28121,1967,8
159,1,54,36,89.454575,2326,7
160,1,32,1,78.0,2282,10
160,1,32,2,78.56354,2525,11
160,1,32,3,79.05186,2857,12
160,1,32,4,79.175064,3035,13
160,1,32,5,79.03009,3268,14
160,1,32,6,78.63474,2027,9
160,1,32,7,79.53262,2186,10
160,1,32,8,80.235275,1988,3
160,1,32,9,82.69755,2864,12
160,1,32,10,82.90704,2626,10
160,1,32,11,83.65343,2669,11
160,1,32,12,83.92544,3372,13
160,1,32,13,83.72733,3519,14
160,1,32,14,83.45168,2666,10
160,1,32,15,83.99632,2918,12
160,1,32,16,84.20366,2374,9
160,1,32,17,85.049065,2723,12
160,1,32,18,85.29585,2053,3
160,1,32,19,87.7581,2645,10
160,1,32,20,88.46283,3467,14
160,1,32,21,87.96816,2492,10
160,1,32,22,88.71816,2629,9
160,1,32,23,89.6691,3147,13
160,1,32,24,89.6691,3085,12
160,1,32,25,89.70929,2110,5
160,1,32,26,91.67706,2389,10
160,1,32,27,92.34345,2591,8
160,1,32,28,93.51482,2834,11
160,1,32,29,93.92342,2228,5
160,1,32,30,95.71876,2643,11
160,1,32,31,96.187164,4285,17
160,1,32,32,95.00397,2534,10
160,1,32,33,95.567505,2184,3
160,1,32,34,98.02859,3702,15
160,1,32,35,97.493744,2736,10
160,1,32,36,98.10778,3043,11
161,1,18,1,87.0,2110,8
161,1,18,2,88.12417,4454,17
