id,sesso,eta,mese,peso,kcal,pesoStimato
253,1,56,2,77.94709,2135,-1.108665
253,1,56,2,79.055756,3003,0.077255964
253,1,56,2,78.9785,2738,-0.37618697
253,1,56,2,79.35469,2096,-2.0395994
253,1,56,2,81.39429,3348,0.21385896
253,1,56,2,81.18043,2806,-0.19137561
253,1,56,2,81.3718,2661,-0.4930477
253,1,56,2,81.86485,2699,-0.33234537
253,1,56,2,82.1972,3365,0.21396732
253,1,56,2,81.98323,1891,-2.3479638
253,1,56,2,84.33119,2863,-0.190709
253,1,56,2,84.521904,3902,0.43721163
253,1,56,2,84.084694,2737,-0.44428205
254,0,55,1,108.0,3336,0.2817747
254,0,55,2,107.71822,3331,0.16931856
254,0,55,2,107.548904,2136,-1.4115168
254,0,55,2,108.96042,2119,-1.968853
254,0,55,2,110.929276,3959,0.38696635
254,0,55,2,110.54231,2263,-1.6332302
254,0,55,2,112.175545,3372,0.14234877
254,0,55,2,112.033195,2536,-0.79731846
254,0,55,2,112.83051,2224,-0.8974819
254,0,55,2,113.728,4206,0.9224918
254,0,55,2,112.805504,3576,0.3959732
254,0,55,2,112.40953,2187,-0.941015
254,0,55,2,113.35055,2617,-0.702713
254,0,55,2,114.05326,2140,-2.0579438
254,0,55,2,116.111206,2521,-0.8948829
254,0,55,2,117.00609,2630,-0.7494296
254,0,55,2,117.755516,3267,-0.029384851
254,0,55,2,117.784904,4585,0.84143955
254,0,55,2,116.94347,2005,-3.1945138
254,0,55,2,120.13798,4136,0.96711785
254,0,55,2,119.17086,3719,0.21403599
254,0,55,2,118.956825,4046,0.90088964
254,0,55,2,118.05594,2643,-0.74914885
254,0,55,2,118.805084,3117,-0.2540903
254,0,55,2,119.05917,2523,-0.6309948
254,0,55,2,119.69017,4327,0.6919343
254,0,55,2,118.99824,2954,-0.24644542
254,0,55,2,119.24468,3289,-0.05016744
254,0,55,2,119.29485,2559,-1.4927709
254,0,55,2,120.78762,2042,-1.2771792
254,0,55,2,122.0648,3130,-0.15015984
254,0,55,2,122.21496,2055,-2.555718
254,0,55,2,124.770676,4326,1.0621822
254,0,55,2,123.708496,2917,-0.4874872
254,0,55,2,124.195984,3465,0.05800867
254,0,55,2,124.13798,3195,-0.25414705
255,0,27,1,93.0,4211,0.4250772
255,0,27,2,92.57492,2644,-0.5
255,0,27,2,93.07492,2622,-1.3272309
255,0,27,2,94.40215,3052,-0.49311936
255,0,27,2,94.89527,4004,0.6383617
255,0,27,2,94.25691,3449,0.05798781
255,0,27,2,94.19892,3147,-0.3177631
255,0,27,2,94.516685,2383,-1.6332355
255,0,27,2,96.14992,2175,-2.2491956
255,0,27,2,98.39912,3216,-0.22481346
255,0,27,2,98.62393,3256,-0.31787455
255,0,27,2,98.9418,2986,-0.8121234
255,0,27,2,99.75393,3493,0.0
255,0,27,2,99.75393,2271,-1.6142668
255,0,27,2,101.368195,2722,-0.5973549
255,0,27,2,101.965546,4224,0.31912875
255,0,27,2,101.646416,3472,-0.080645084
255,0,27,2,101.72706,2694,-0.946548
255,0,27,2,102.67361,2677,-1.666044
255,0,27,2,104.33965,4985,1.3761284
255,0,27,2,102.963524,4149,0.68932265
255,0,27,2,102.2742,2811,-1.3287085
255,0,27,2,103.602905,2300,-2.8108697
255,0,27,2,106.41377,2384,-2.1526847
255,0,27,2,108.56646,2346,-1.173913
255,0,27,2,109.74037,4805,0.6561915
255,0,27,2,109.08418,3476,-0.22525907
255,0,27,2,109.30944,3107,-0.6140971
255,0,27,2,109.92354,4623,0.56067485
255,0,27,2,109.36286,4080,0.24705881
255,0,27,2,109.11581,2991,-0.9989972
255,0,27,2,110.11481,4403,0.43538493
255,0,27,2,109.67942,5027,0.7608912
255,0,27,2,108.918526,4179,0.42785358
255,0,27,2,108.49067,4093,0.27266067
255,0,27,2,108.21801,5013,0.77737874
256,1,19,1,78.0,3684,0.83333343
256,1,19,2,77.166664,2531,-0.8186488
256,1,19,2,77.98531,3837,0.5996872
256,1,19,2,77.38563,2506,-1.0953712
256,1,19,2,78.481,2497,-0.70284355
256,1,19,2,79.183846,2573,-0.40963864
256,1,19,2,79.59348,2177,-2.1428573
256,1,19,2,81.73634,1931,-3.1926465
256,1,19,2,84.92899,2401,-0.7022073
256,1,19,2,85.6312,3588,0.3634336
256,1,19,2,85.26777,2668,-0.657796
256,1,19,2,85.92557,2648,-0.46903324
256,1,19,2,86.3946,4494,1.0796618
256,1,19,2,85.31494,3092,-0.104786634
256,1,19,2,85.41973,2312,-2.0415223
256,1,19,2,87.46125,2912,-0.27197814
256,1,19,2,87.73323,2585,-1.1280465
256,1,19,2,88.861275,3076,-0.3472042
256,1,19,2,89.20848,3251,-0.123039246
256,1,19,2,89.33152,3355,0.0
256,1,19,2,89.33152,4160,0.38701928
256,1,19,2,88.9445,3178,-0.1576463
256,1,19,2,89.10215,2814,-0.9506041
256,1,19,2,90.05276,3239,-0.165483
256,1,19,2,90.21824,2331,-1.7949376
256,1,19,2,92.013176,3320,-0.122891426
256,1,19,2,92.13607,2877,-0.9523809
256,1,19,2,93.08845,3208,-0.15024948
256,1,19,2,93.23869,2418,-1.7121587
256,1,19,2,94.95085,3077,-0.5446863
256,1,19,2,95.49554,4105,0.43556643
256,1,19,2,95.05997,2414,-0.8980944
256,1,19,2,95.95806,4577,0.92287517
256,1,19,2,95.03519,3219,-0.4333645
256,1,19,2,95.46855,3334,-0.2624476
256,1,19,2,95.731,4499,0.874861
257,1,40,1,86.0,3016,-0.08090162
257,1,40,2,86.0809,2926,-0.26144922
257,1,40,2,86.342354,2468,-0.49918962
257,1,40,2,86.841545,2227,-1.5554557
257,1,40,2,88.397,2280,-1.848684
257,1,40,2,90.24569,2432,-0.8955592
257,1,40,2,91.14125,4349,1.3497355
257,1,40,2,89.79151,3024,-0.2066797
257,1,40,2,89.99819,2491,-1.0630269
257,1,40,2,91.06122,2063,-2.1522055
257,1,40,2,93.213425,2507,-0.84603095
257,1,40,2,94.059456,2843,-0.5444951
257,1,40,2,94.60395,2885,-0.4935875
257,1,40,2,95.097534,3250,0.0
257,1,40,2,95.097534,2080,-1.6875
257,1,40,2,96.785034,4233,0.8986535
257,1,40,2,95.88638,2221,-2.3502927
257,1,40,2,98.23668,3607,0.16467977
257,1,40,2,98.072,2018,-2.555005
257,1,40,2,100.62701,3388,0.038960934
257,1,40,2,100.58804,2617,-0.846007
257,1,40,2,101.43405,3169,-0.25497007
257,1,40,2,101.68902,3005,-0.49384356
257,1,40,2,102.18286,2201,-1.0758746
257,1,40,2,103.258736,2214,-2.1517615
257,1,40,2,105.4105,3067,-0.37072062
257,1,40,2,105.78122,3315,-0.12488687
257,1,40,2,105.906105,2212,-2.811935
257,1,40,2,108.71804,2738,-0.56318474
257,1,40,2,109.28123,2253,-2.8118062
257,1,40,2,112.09303,4681,0.47297585
257,1,40,2,111.620056,4313,0.34685838
257,1,40,2,111.2732,4020,0.34477615
257,1,40,2,110.92842,4722,0.99195266
257,1,40,2,109.93647,4874,1.3766927
257,1,40,2,108.55978,2595,-1.4042387
258,0,27,1,74.0,3326,0.60974145
258,0,27,2,73.39026,2915,0.11526579
258,0,27,2,73.274994,3024,0.37037045
258,0,27,2,72.904625,1814,-2.1521502
258,0,27,2,75.05678,3899,1.080277
258,0,27,2,73.9765,3127,0.49408376
258,0,27,2,73.482414,3814,0.5291033
258,0,27,2,72.95331,3377,0.6941073
258,0,27,2,72.2592,2690,-0.12342024
258,0,27,2,72.38262,2721,-0.06063938
258,0,27,2,72.44326,2861,0.14505416
258,0,27,2,72.2982,1831,-1.5450572
258,0,27,2,73.84326,2675,-0.10467291
258,0,27,2,73.94794,2339,-0.4087217
258,0,27,2,74.35666,2093,-0.7023411
258,0,27,2,75.059,2420,-0.52809906
258,0,27,2,75.5871,2117,-1.0529051
258,0,27,2,76.64,2773,-0.16588545
258,0,27,2,76.805885,2054,-1.6319375
258,0,27,2,78.43782,3492,0.47852236
258,0,27,2,77.9593,2046,-1.2844573
258,0,27,2,79.24375,2070,-0.8560386
258,0,27,2,80.09979,2889,-0.123226166
258,0,27,2,80.22302,2177,-1.1079469
258,0,27,2,81.33097,3672,0.721133
258,0,27,2,80.60984,3949,0.9693594
258,0,27,2,79.64048,1928,-2.6919084
258,0,27,2,82.33239,2066,-1.8799615
258,0,27,2,84.21235,2870,-0.22578406
258,0,27,2,84.43813,2938,-0.20966625
258,0,27,2,84.6478,2850,-0.2600001
258,0,27,2,84.9078,2732,-0.68081975
258,0,27,2,85.588615,3029,-0.15351593
258,0,27,2,85.742134,3033,-0.15331328
258,0,27,2,85.89545,4037,0.44934356
258,0,27,2,85.446106,1934,-3.0610132
259,0,25,1,74.0,2340,-0.8188033
259,0,25,2,74.8188,2244,-0.7967913
259,0,25,2,75.61559,1860,-1.614516
259,0,25,2,77.23011,2497,-0.6503806
259,0,25,2,77.88049,3796,0.69230765
259,0,25,2,77.18819,3163,0.16503322
259,0,25,2,77.023155,3622,0.79955816
259,0,25,2,76.223595,2647,-0.17378163
259,0,25,2,76.39738,3745,0.46141517
259,0,25,2,75.93596,2353,-0.8771782
259,0,25,2,76.81314,1909,-2.0597172
259,0,25,2,78.872856,2298,-1.1279373
259,0,25,2,80.00079,2471,-0.81748295
259,0,25,2,80.818275,2338,-0.84559464
259,0,25,2,81.66387,2989,-0.040147305
259,0,25,2,81.70402,2054,-1.4109056
259,0,25,2,83.11492,2660,-0.44774437
259,0,25,2,83.56267,2578,-0.3809154
259,0,25,2,83.94358,2864,-0.22520936
259,0,25,2,84.16879,2684,-0.74701965
259,0,25,2,84.91581,3352,0.36992848
259,0,25,2,84.54588,4116,0.9922254
259,0,25,2,83.55366,2701,-0.5449834
259,0,25,2,84.09864,3514,0.24530447
259,0,25,2,83.85333,2984,-0.123324394
259,0,25,2,83.976654,2033,-1.5450075
259,0,25,2,85.52166,2964,-0.21052647
259,0,25,2,85.732185,2251,-1.1661483
259,0,25,2,86.89833,3818,0.866946
259,0,25,2,86.03139,2037,-2.1521845
259,0,25,2,88.18357,4115,0.67436206
259,0,25,2,87.50921,3077,-0.061748505
259,0,25,2,87.57095,2540,-0.74881876
259,0,25,2,88.31977,2778,-0.5975523
259,0,25,2,88.91732,3145,-0.061049223
259,0,25,2,88.97837,2890,-0.5553633
260,0,36,1,82.0,3678,0.76101136
260,0,36,2,81.23899,1914,-0.85579944
260,0,36,2,82.09479,1730,-1.1745665
260,0,36,2,83.269356,2461,-0.4941082
260,0,36,2,83.763466,2274,-0.43799472
260,0,36,2,84.20146,3807,0.5400578
260,0,36,2,83.66141,2605,-0.12744713
260,0,36,2,83.78886,2496,-0.3329326
260,0,36,2,84.12179,2278,-0.43898153
260,0,36,2,84.56077,3731,0.5071026
260,0,36,2,84.053665,2666,-0.12490618
260,0,36,2,84.17857,2834,0.07762885
260,0,36,2,84.100945,2306,-1.0234171
260,0,36,2,85.12436,2375,-0.528
260,0,36,2,85.65236,1934,-2.2440534
260,0,36,2,87.896416,2241,-1.3275325
260,0,36,2,89.223946,1915,-1.4757181
260,0,36,2,90.69966,2045,-1.2249388
260,0,36,2,91.9246,3449,0.318933
260,0,36,2,91.60567,1939,-1.9700875
260,0,36,2,93.57575,2808,-0.1652422
260,0,36,2,93.741,1991,-2.3505778
260,0,36,2,96.091576,3585,0.34700143
260,0,36,2,95.744576,2604,-0.6797236
260,0,36,2,96.4243,2048,-1.796875
260,0,36,2,98.221176,2547,-0.70514345
260,0,36,2,98.92632,2226,-1.4034142
260,0,36,2,100.329735,2908,-0.08321881
260,0,36,2,100.41296,2485,-0.43863177
260,0,36,2,100.851585,2157,-1.223922
260,0,36,2,102.07551,3911,1.0930707
260,0,36,2,100.98244,3586,0.3050753
260,0,36,2,100.67736,3944,0.6921907
260,0,36,2,99.98517,2358,-0.5640373
260,0,36,2,100.54921,2881,-0.10482478
260,0,36,2,100.65404,2033,-1.9695034
261,1,45,1,97.0,2432,-1.4046054
261,1,45,2,98.4046,3313,0.0
261,1,45,2,98.4046,4373,0.7271896
261,1,45,2,97.677414,2046,-2.449658
261,1,45,2,100.127075,2477,-1.0524827
261,1,45,2,101.17956,4308,0.8746519
261,1,45,2,100.30491,2278,-1.4104478
261,1,45,2,101.715355,3578,0.2258246
261,1,45,2,101.48953,2462,-0.73923635
261,1,45,2,102.22877,2879,-0.70441103
261,1,45,2,102.93318,2448,-1.1654413
261,1,45,2,104.098625,2977,-0.2982869
261,1,45,2,104.39691,2674,-0.5632012
261,1,45,2,104.96011,2613,-1.5786451
261,1,45,2,106.53876,2879,-0.61375487
261,1,45,2,107.15251,2541,-0.739079
261,1,45,2,107.891594,2935,-0.5713799
261,1,45,2,108.462975,4204,0.6660323
261,1,45,2,107.79694,3108,-0.37065625
261,1,45,2,108.1676,4583,0.70957893
261,1,45,2,107.45802,2475,-2.040404
261,1,45,2,109.49843,3137,-0.49346495
261,1,45,2,109.99189,4417,0.59972835
261,1,45,2,109.39216,3557,0.049198866
261,1,45,2,109.34296,2430,-2.2448559
261,1,45,2,111.587814,2460,-1.3463416
261,1,45,2,112.93416,3231,-0.5555558
261,1,45,2,113.489716,2880,-1.0
261,1,45,2,114.489716,2860,-1.3269234
261,1,45,2,115.816635,2952,-0.46883464
261,1,45,2,116.28547,2411,-1.545417
261,1,45,2,117.83089,4787,0.46124923
261,1,45,2,117.36964,3674,0.0
261,1,45,2,117.36964,3234,-0.680272
261,1,45,2,118.04991,3319,-0.554384
261,1,45,2,118.604294,3697,0.0
262,1,18,1,73.0,3769,0.4372512
262,1,18,2,72.56275,1996,-2.349699
262,1,18,2,74.91245,2425,-0.9369073
262,1,18,2,75.84936,2866,-0.10467553
262,1,18,2,75.95403,2476,-0.65791583
262,1,18,2,76.611946,4157,0.5398123
262,1,18,2,76.072136,2599,-0.6510196
262,1,18,2,76.72315,2309,-1.2628841
262,1,18,2,77.98604,2794,-0.2963494
262,1,18,2,78.28239,2739,-0.6170136
262,1,18,2,78.8994,2908,-0.31808794
262,1,18,2,79.21748,3132,0.039591312
262,1,18,2,79.177895,3720,0.83333343
262,1,18,2,78.34456,2710,-0.4084872
262,1,18,2,78.753044,2348,-0.9467633
262,1,18,2,79.69981,4140,1.2403381
262,1,18,2,78.459465,1881,-1.9154706
262,1,18,2,80.37494,3411,0.32952213
262,1,18,2,80.04542,3184,0.07788944
262,1,18,2,79.96753,2184,-2.1428573
262,1,18,2,82.11039,2126,-1.4774222
262,1,18,2,83.587814,2087,-1.076186
262,1,18,2,84.664,2590,-0.749421
262,1,18,2,85.41342,2442,-1.0000001
262,1,18,2,86.41342,2527,-1.4918876
262,1,18,2,87.90531,3617,0.1647774
262,1,18,2,87.74053,4243,0.6561395
262,1,18,2,87.08439,2771,-0.380368
262,1,18,2,87.46476,2018,-1.2784936
262,1,18,2,88.743256,2706,-0.9371767
262,1,18,2,89.680435,4640,0.8256465
262,1,18,2,88.85479,3744,0.42841887
262,1,18,2,88.42637,2899,-0.2987237
262,1,18,2,88.72509,2972,-0.6174296
262,1,18,2,89.34252,4462,0.49619007
262,1,18,2,88.84633,2474,-1.4033952
263,0,29,1,92.0,2040,-3.0637252
263,0,29,2,95.06373,3303,-0.081138134
263,0,29,2,95.14487,2260,-1.9681416
263,0,29,2,97.11301,3867,0.22963536
263,0,29,2,96.88337,2837,-0.81776524
263,0,29,2,97.70113,2786,-1.171931
263,0,29,2,98.87306,3469,0.0
263,0,29,2,98.87306,4717,0.79372483
263,0,29,2,98.07934,2932,-0.35266042
263,0,29,2,98.432,2871,-1.0222918
263,0,29,2,99.45429,3589,0.08693236
263,0,29,2,99.36736,2125,-2.5543528
263,0,29,2,101.921715,3017,-0.3526683
263,0,29,2,102.27438,4696,0.96933556
263,0,29,2,101.305046,2262,-1.1237843
263,0,29,2,102.42883,3385,-0.26292443
263,0,29,2,102.69176,3248,-0.39532042
263,0,29,2,103.087074,3258,-0.4941684
263,0,29,2,103.581245,2264,-1.7610422
263,0,29,2,105.342285,3639,0.0
263,0,29,2,105.342285,3494,-0.1244992
263,0,29,2,105.46678,2914,-0.99931383
263,0,29,2,106.466095,2531,-1.7969184
263,0,29,2,108.263016,4866,0.70961773
263,0,29,2,107.5534,2441,-2.5727158
263,0,29,2,110.126114,3914,0.07664788
263,0,29,2,110.04947,3762,0.0
263,0,29,2,110.04947,3198,-0.52908075
263,0,29,2,110.57855,3474,-0.43465734
263,0,29,2,111.01321,3106,-1.0962653
263,0,29,2,112.109474,4273,0.21390128
263,0,29,2,111.89558,2325,-3.1935482
263,0,29,2,115.08913,3233,-0.81781626
263,0,29,2,115.906944,2898,-0.7018633
263,0,29,2,116.60881,5468,1.4027069
263,0,29,2,115.2061,2378,-2.5550885
264,0,21,1,86.0,3071,-0.080755234
264,0,21,2,86.08076,2665,-0.705441
264,0,21,2,86.7862,2145,-1.8797202
264,0,21,2,88.665924,3554,0.39617324
264,0,21,2,88.26975,2714,-0.35224771
264,0,21,2,88.622,3969,0.9674981
264,0,21,2,87.6545,2573,-0.7030703
264,0,21,2,88.357574,1981,-1.8369509
264,0,21,2,90.19453,3663,0.3447994
264,0,21,2,89.849724,2684,-0.6136365
264,0,21,2,90.46336,2632,-0.70326734
264,0,21,2,91.16663,2125,-2.1515293
264,0,21,2,93.31816,2626,-1.0632138
264,0,21,2,94.38138,2615,-1.1273422
264,0,21,2,95.50872,3854,0.49091864
264,0,21,2,95.0178,2157,-1.1237831
264,0,21,2,96.14159,4111,0.52031136
264,0,21,2,95.62128,2606,-1.1941671
264,0,21,2,96.815445,3280,-0.1658535
264,0,21,2,96.9813,2565,-1.0000001
264,0,21,2,97.9813,3446,0.0
264,0,21,2,97.9813,4169,0.5202686
264,0,21,2,97.46103,2266,-1.0300088
264,0,21,2,98.491035,3804,0.18138802
264,0,21,2,98.30965,4733,0.540038
264,0,21,2,97.76961,2375,-1.7953682
264,0,21,2,99.56497,2198,-1.1737943
264,0,21,2,100.73877,4186,0.47873873
264,0,21,2,100.26003,2595,-1.053179
264,0,21,2,101.31321,4274,0.34674776
264,0,21,2,100.96646,2961,-0.76055384
264,0,21,2,101.72701,4111,0.6896132
264,0,21,2,101.0374,2998,-0.7044697
264,0,21,2,101.74187,3014,-0.70471144
264,0,21,2,102.44658,2780,-1.4082736
264,0,21,2,103.85485,4320,0.33333337
265,1,46,1,88.0,4174,0.507427
265,1,46,2,87.49258,2392,-1.4924747
265,1,46,2,88.985054,3666,0.43535185
265,1,46,2,88.549706,2720,-0.74632347
265,1,46,2,89.29603,2198,-0.8571429
265,1,46,2,90.15317,2083,-2.575612
265,1,46,2,92.72878,3269,0.03915572
265,1,46,2,92.68963,4325,0.7775722
265,1,46,2,91.912056,3604,0.344617
265,1,46,2,91.56744,3564,0.42760944
265,1,46,2,91.139824,2096,-2.0591602
265,1,46,2,93.19898,2829,-0.54436207
265,1,46,2,93.74335,3933,0.9013477
265,1,46,2,92.842,3175,-0.030236363
265,1,46,2,92.87224,2374,-1.7565292
265,1,46,2,94.62877,3694,0.36789393
265,1,46,2,94.26087,2523,-1.1272297
265,1,46,2,95.3881,2736,-0.5701754
265,1,46,2,95.958275,4312,1.2117348
265,1,46,2,94.74654,4022,0.77374434
265,1,46,2,93.97279,2132,-1.0290806
265,1,46,2,95.00188,2891,-0.49394655
265,1,46,2,95.49583,2216,-2.3510833
265,1,46,2,97.84691,3137,-0.26299
265,1,46,2,98.1099,4168,0.825336
265,1,46,2,97.28457,3194,-0.09204769
265,1,46,2,97.37662,3163,-0.16566563
265,1,46,2,97.54228,4055,0.9346485
265,1,46,2,96.607635,3214,-0.0808959
265,1,46,2,96.68853,3476,0.28193325
265,1,46,2,96.40659,2227,-1.4117646
265,1,46,2,97.81836,4589,1.4022663
265,1,46,2,96.41609,2129,-2.6914043
265,1,46,2,99.1075,3326,0.0
265,1,46,2,99.1075,3260,-0.101227164
265,1,46,2,99.208725,2197,-2.0591717
266,0,53,1,86.0,2611,-0.15013409
266,0,53,2,86.15013,2248,-1.2477756
266,0,53,2,87.3979,2631,-0.37628293
266,0,53,2,87.774185,2975,0.23697466
266,0,53,2,87.53721,2718,-0.20787358
266,0,53,2,87.74508,2466,-0.29845905
266,0,53,2,88.04354,2414,-0.52816916
266,0,53,2,88.57171,2449,-0.65006113
266,0,53,2,89.22177,2600,-0.1976924
266,0,53,2,89.419464,3975,0.84150946
266,0,53,2,88.57796,3359,0.4572789
266,0,53,2,88.12068,1932,-1.4099379
266,0,53,2,89.53062,2233,-1.1267352
266,0,53,2,90.65735,2879,0.0
266,0,53,2,90.65735,2419,-0.95080614
266,0,53,2,91.608154,2113,-1.8480831
266,0,53,2,93.45624,2980,0.038926125
266,0,53,2,93.41731,2163,-1.4036059
266,0,53,2,94.820915,1826,-1.8368018
266,0,53,2,96.657715,3715,0.59999996
266,0,53,2,96.05772,2401,-0.46813822
266,0,53,2,96.525856,2644,-0.4931922
266,0,53,2,97.01905,2442,-1.097461
266,0,53,2,98.11651,2337,-0.5631151
266,0,53,2,98.67963,3693,0.9341997
266,0,53,2,97.74543,2093,-1.7123747
266,0,53,2,99.4578,1960,-2.6913266
266,0,53,2,102.14913,2568,-0.95210254
266,0,53,2,103.101234,2857,-0.22576118
266,0,53,2,103.326996,2214,-0.7777777
266,0,53,2,104.104774,2316,-0.9987048
266,0,53,2,105.10348,2204,-2.0394735
266,0,53,2,107.14295,1912,-2.5564852
266,0,53,2,109.69944,2064,-1.0755813
266,0,53,2,110.775024,2170,-2.3525345
266,0,53,2,113.127556,2485,-1.194366
267,0,53,1,109.0,2626,-1.0224676
267,0,53,2,110.02247,3148,-0.04923761
267,0,53,2,110.07171,3339,0.14285713
267,0,53,2,109.92885,3240,0.09722233
267,0,53,2,109.83163,2922,-0.34770727
267,0,53,2,110.17934,2164,-1.4098892
267,0,53,2,111.589226,2627,-1.0963076
267,0,53,2,112.68553,2576,-0.75
267,0,53,2,113.43553,2651,-1.0958129
267,0,53,2,114.53134,3120,-0.20673096
267,0,53,2,114.738075,2277,-2.140975
267,0,53,2,116.87905,2957,-0.44369316
267,0,53,2,117.32275,3029,-0.17365456
267,0,53,2,117.4964,2373,-1.1656133
267,0,53,2,118.66201,2253,-1.4114513
267,0,53,2,120.07346,2969,-0.36982155
267,0,53,2,120.44328,2405,-0.7775469
267,0,53,2,121.22083,3787,0.22973335
267,0,53,2,120.9911,4387,0.9464326
267,0,53,2,120.04466,2068,-1.8365571
267,0,53,2,121.88122,2523,-0.665874
267,0,53,2,122.54709,4621,1.3503569
267,0,53,2,121.19673,3687,0.18171954
267,0,53,2,121.015015,2278,-2.3507464
267,0,53,2,123.36576,3995,0.3048811
267,0,53,2,123.06088,3381,0.0
267,0,53,2,123.06088,3043,-0.55537283
267,0,53,2,123.61626,2915,-0.3252144
267,0,53,2,123.94147,2512,-0.70222926
267,0,53,2,124.6437,2656,-0.84600914
267,0,53,2,125.48971,2735,-1.2486291
267,0,53,2,126.738335,3781,0.36286688
267,0,53,2,126.375465,3500,0.077714205
267,0,53,2,126.29775,4494,0.94615054
267,0,53,2,125.3516,2665,-1.1272044
267,0,53,2,126.478806,2748,-1.2481803
268,1,25,1,86.0,3010,-0.34684372
268,1,25,2,86.34685,2559,-1.4087534
268,1,25,2,87.7556,2885,-0.7452339
268,1,25,2,88.50083,2034,-1.9174043
268,1,25,2,90.418236,3315,-0.04042244
268,1,25,2,90.45866,2876,-0.35257292
268,1,25,2,90.811226,2443,-0.77691364
268,1,25,2,91.58814,4468,0.9462848
268,1,25,2,90.64186,3962,0.5805149
268,1,25,2,90.06135,3912,0.2755624
268,1,25,2,89.78578,3366,0.0
268,1,25,2,89.78578,4173,0.9669304
268,1,25,2,88.81885,3876,0.55108356
268,1,25,2,88.26776,2264,-0.93992925
268,1,25,2,89.20769,4389,0.70950097
268,1,25,2,88.498184,2768,-0.40895963
268,1,25,2,88.90714,2375,-1.224
268,1,25,2,90.13114,2262,-0.98408484
268,1,25,2,91.11523,2516,-1.4038157
268,1,25,2,92.51904,2714,-0.7969787
268,1,25,2,93.316025,2488,-1.9433278
268,1,25,2,95.25935,2873,-0.87713194
268,1,25,2,96.13648,2221,-2.9356146
268,1,25,2,99.0721,4426,0.37370086
268,1,25,2,98.698395,4272,0.31928837
268,1,25,2,98.379105,3260,-0.197546
268,1,25,2,98.57665,4555,1.0625687
268,1,25,2,97.514084,2955,-0.61421335
268,1,25,2,98.128296,3682,0.11624122
268,1,25,2,98.012054,2608,-0.7392638
268,1,25,2,98.75132,2550,-0.8164706
268,1,25,2,99.56779,2889,-0.74974036
268,1,25,2,100.31753,2251,-1.83785
268,1,25,2,102.15538,3933,0.19603354
268,1,25,2,101.95934,2570,-1.2852141
268,1,25,2,103.24456,3704,0.0
269,1,22,1,106.0,2340,-3.0619657
269,1,22,2,109.061966,4735,0.9345302
269,1,22,2,108.12743,5165,1.2962246
269,1,22,2,106.83121,3831,0.048290193
269,1,22,2,106.78292,3603,-0.2622813
269,1,22,2,107.045204,3002,-0.7964691
269,1,22,2,107.841675,4048,0.11314225
269,1,22,2,107.72853,3702,-0.15397072
269,1,22,2,107.8825,2445,-2.811861
269,1,22,2,110.69436,4357,0.320863
269,1,22,2,110.3735,4853,0.39975274
269,1,22,2,109.97375,2789,-1.5546789
269,1,22,2,111.52843,5124,0.7096018
269,1,22,2,110.818825,3622,-0.15019321
269,1,22,2,110.96902,2650,-1.4116981
269,1,22,2,112.380714,2478,-1.174334
269,1,22,2,113.555046,3368,-0.7054634
269,1,22,2,114.26051,3702,-0.22528374
269,1,22,2,114.485794,5181,0.46130085
269,1,22,2,114.02449,2504,-2.9353034
269,1,22,2,116.95979,5343,0.7271197
269,1,22,2,116.23267,2620,-2.6908398
269,1,22,2,118.923515,2909,-0.81677556
269,1,22,2,119.74029,3954,-0.124430895
269,1,22,2,119.864716,3091,-1.6661274
269,1,22,2,121.530846,3414,-0.4387815
269,1,22,2,121.96963,4716,0.45971155
269,1,22,2,121.50992,2581,-1.8376597
269,1,22,2,123.34758,4208,0.0
269,1,22,2,123.34758,2904,-2.2451787
269,1,22,2,125.59276,4860,0.49053502
269,1,22,2,125.10223,3232,-0.94678223
269,1,22,2,126.04901,4276,0.0
269,1,22,2,126.04901,5302,0.9675595
269,1,22,2,125.08145,3742,-0.40887237
269,1,22,2,125.490326,5583,0.7098334
270,1,41,1,64.0,2394,-0.5534673
270,1,41,2,64.55347,1655,-3.063444
270,1,41,2,67.61691,2455,-0.5539715
270,1,41,2,68.17088,2711,-0.039837837
270,1,41,2,68.210724,2246,-0.43900275
270,1,41,2,68.64973,2500,-0.49399972
270,1,41,2,69.14373,2316,-0.5699483
270,1,41,2,69.71368,1744,-1.7597476
270,1,41,2,71.47343,2129,-0.9469235
270,1,41,2,72.42035,2819,0.0
270,1,41,2,72.42035,2228,-0.5305207
270,1,41,2,72.95087,2349,-0.4086845
270,1,41,2,73.35955,3205,0.4592824
270,1,41,2,72.90027,1839,-2.6889615
270,1,41,2,75.58923,2073,-1.555234
270,1,41,2,77.14447,2357,-1.1709803
270,1,41,2,78.31545,2433,-0.8187423
270,1,41,2,79.13419,2299,-0.845585
270,1,41,2,79.97978,1926,-1.6152649
270,1,41,2,81.59505,2155,-1.9443154
270,1,41,2,83.53936,2637,-0.44709885
270,1,41,2,83.98646,2401,-0.53144526
270,1,41,2,84.51791,3841,0.82478523
270,1,41,2,83.69312,2124,-2.1398306
270,1,41,2,85.832954,2060,-2.4611652
270,1,41,2,88.29412,3589,0.2607969
270,1,41,2,88.033325,3708,0.6386192
270,1,41,2,87.39471,2732,-0.5446558
270,1,41,2,87.93936,2897,-0.3745252
270,1,41,2,88.31389,3183,0.0973925
270,1,41,2,88.2165,2309,-1.0524037
270,1,41,2,89.268906,1947,-2.448896
